name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
2153; 2.15336001648911179e+03; 6.48521504522333430e+02; 2.54635404578763307e+01; 3.02758749330212229e+00; 2.15338102047337952e+03; 6.26827181997242519e+02; 2.50336175051890883e+01; 3.01204951956062583e+00; 
2174; 2.17436330700303188e+03; 6.60211427464178200e+02; 2.56920111218589859e+01; 3.01514190612167443e+00; 2.17438597977826294e+03; 6.38573023243704597e+02; 2.52670544950233271e+01; 3.00075631132525400e+00; 
2195; 2.19538176107649042e+03; 6.71466435511764871e+02; 2.59098570816638230e+01; 3.03814132301232132e+00; 2.19539628382725505e+03; 6.49254101456957642e+02; 2.54773833151133466e+01; 3.01216806600094200e+00; 
2216; 2.21636611351707461e+03; 6.84115756167799304e+02; 2.61530441260747004e+01; 3.03490294905781743e+00; 2.21637575181242801e+03; 6.62227074131149948e+02; 2.57310296083658230e+01; 3.01239015115909625e+00; 
2238; 2.23835822617728854e+03; 7.00020161387335520e+02; 2.64554689127454346e+01; 3.01893880793237646e+00; 2.23836474135363869e+03; 6.77432150150491111e+02; 2.60249709681958770e+01; 3.00115039683631668e+00; 
2260; 2.26031040329389270e+03; 7.14042938368868249e+02; 2.67197789692207088e+01; 3.03550360646625705e+00; 2.26031884467318787e+03; 6.90865596191896884e+02; 2.62823882907598794e+01; 3.01510483191813305e+00; 
2282; 2.28240052460294828e+03; 7.27851688793596622e+02; 2.69757533506671443e+01; 3.01959147754450408e+00; 2.28240432301421015e+03; 7.03880743367464675e+02; 2.65276698235567068e+01; 3.00246983946096835e+00; 
2304; 2.30440441241324515e+03; 7.43052200058595417e+02; 2.72559837587748817e+01; 3.01932691884313087e+00; 2.30440905597928668e+03; 7.19333061853983054e+02; 2.68172656148943354e+01; 3.00057197016536747e+00; 
2327; 2.32744273434615343e+03; 7.58457679933812983e+02; 2.75365514586077360e+01; 3.02893157593066009e+00; 2.32744380004445202e+03; 7.35070575673926214e+02; 2.71085524732413710e+01; 2.99582186265144879e+00; 
2350; 2.35037946917532145e+03; 7.78292089514868167e+02; 2.78953059251883211e+01; 3.05130352486019429e+00; 2.35037293418587933e+03; 7.54633758733164996e+02; 2.74680665287194579e+01; 3.01762212833349963e+00; 
2373; 2.37337289950321019e+03; 7.94783965271470379e+02; 2.81894468060651846e+01; 3.03022176568971346e+00; 2.37336765816465186e+03; 7.71032626663537144e+02; 2.77650401429119356e+01; 2.99709323741395739e+00; 
2396; 2.39636738759170430e+03; 8.10684642957251413e+02; 2.84701540093255119e+01; 3.03713775862679203e+00; 2.39635891009821171e+03; 7.85829585851123738e+02; 2.80303544285926058e+01; 3.00783378072597207e+00; 
2419; 2.41939002522944429e+03; 8.30231948015057696e+02; 2.88111059894523613e+01; 3.03557802048246694e+00; 2.41937632965795638e+03; 8.04584043241170207e+02; 2.83626941461793933e+01; 3.00905349370318786e+00; 
2443; 2.44342663655376509e+03; 8.43181722665404891e+02; 2.90344571830850740e+01; 3.03621958729257280e+00; 2.44341179882398410e+03; 8.18081503430559110e+02; 2.85991595184040257e+01; 3.00229950677098545e+00; 
2467; 2.46738339565136675e+03; 8.63066700667230066e+02; 2.93754950331352092e+01; 3.01642468459021096e+00; 2.46736911461781028e+03; 8.36755676116488416e+02; 2.89243743323068010e+01; 2.98434470555811870e+00; 
2491; 2.49138585872147951e+03; 8.81835100879691936e+02; 2.96932014765460686e+01; 3.02189648222743479e+00; 2.49137451390179376e+03; 8.54981575463989884e+02; 2.92376694488696103e+01; 2.99831021713170864e+00; 
2515; 2.51544691268342831e+03; 8.98626789935331999e+02; 2.99737728520905122e+01; 3.01637620280268592e+00; 2.51542736210188286e+03; 8.71556111327823487e+02; 2.95190357728989952e+01; 2.98937178695668937e+00; 
2540; 2.54043318498804138e+03; 9.16388023236184040e+02; 3.02688019915278232e+01; 3.00633299604530313e+00; 2.54041500206730370e+03; 8.89338911541985681e+02; 2.98188981155596053e+01; 2.98253192770732278e+00; 
2565; 2.56550691578587748e+03; 9.37610935248440342e+02; 3.06162370586992019e+01; 3.01414686908683516e+00; 2.56547732251227126e+03; 9.10827684313223358e+02; 3.01761469961375539e+01; 2.98368880646269830e+00; 
2590; 2.59048102701500375e+03; 9.57117356230498899e+02; 3.09335734961441347e+01; 2.99313777632930922e+00; 2.59044675382696823e+03; 9.29116117152356196e+02; 3.04781319665500909e+01; 2.96336250428815617e+00; 
2615; 2.61546803024869860e+03; 9.70897266359337209e+02; 3.11557091725681410e+01; 2.99542507011292880e+00; 2.61543576401079281e+03; 9.42275457538852493e+02; 3.06934124408765534e+01; 2.96895227758626268e+00; 
2641; 2.64144781005480809e+03; 9.96807024466606094e+02; 3.15690749091802303e+01; 2.99193816391404876e+00; 2.64141813418108950e+03; 9.67599270238589725e+02; 3.11034473016288402e+01; 2.96070214614693183e+00; 
2667; 2.66743609337548833e+03; 1.01807148724555293e+03; 3.19042522215050148e+01; 3.00287979345820277e+00; 2.66741621999302834e+03; 9.88135862403838132e+02; 3.14318727301005048e+01; 2.97380307824789147e+00; 
2693; 2.69336948234651572e+03; 1.03442188465847175e+03; 3.21603073283526442e+01; 3.00652576165052254e+00; 2.69335511740518996e+03; 1.00598102623695456e+03; 3.17152158729133831e+01; 2.97431168146736047e+00; 
2719; 2.71930752927759158e+03; 1.05277853297655088e+03; 3.24450914426200043e+01; 3.00074406836838259e+00; 2.71928864790962916e+03; 1.02370924653019370e+03; 3.19941546054034376e+01; 2.96409609619868064e+00; 
2746; 2.74632366307217080e+03; 1.07354157865570755e+03; 3.27633456910524927e+01; 2.98949058090039088e+00; 2.74630250247382264e+03; 1.04270430664057062e+03; 3.22895153090580607e+01; 2.95751436062011575e+00; 
2773; 2.77340780083962954e+03; 1.09549233486476737e+03; 3.30957101954312236e+01; 3.01993918403427752e+00; 2.77338529042442451e+03; 1.06411179967536236e+03; 3.26184510816228226e+01; 2.98199774593920575e+00; 
2800; 2.80046280281696590e+03; 1.11942496838905913e+03; 3.34546077834080933e+01; 3.01238208655856621e+00; 2.80044249006326208e+03; 1.08759979121436709e+03; 3.29758092206739519e+01; 2.98630918976420823e+00; 
2827; 2.82749486754840336e+03; 1.14887244239998768e+03; 3.38914081812709895e+01; 3.02002379114144315e+00; 2.82746998762800831e+03; 1.11537785250156662e+03; 3.33939659838583651e+01; 2.99577362744962894e+00; 
2855; 2.85552560450164901e+03; 1.17221502569104064e+03; 3.42335911875878764e+01; 3.03121803615771457e+00; 2.85550446177548883e+03; 1.13775108298442137e+03; 3.37267935223835664e+01; 3.00964846785772000e+00; 
2883; 2.88350777428870515e+03; 1.19514761674838132e+03; 3.45671778139335899e+01; 3.01556278417468038e+00; 2.88348739746642377e+03; 1.15976127040796359e+03; 3.40517798964705136e+01; 2.99400426804646580e+00; 
2911; 2.91139580297459952e+03; 1.21370554951769532e+03; 3.48360286129604262e+01; 2.99622958321172161e+00; 2.91137649537543575e+03; 1.17753586039979041e+03; 3.43131769387806003e+01; 2.97997149163619923e+00; 
2940; 2.94047363705703856e+03; 1.24628387167827441e+03; 3.52995685471719085e+01; 2.99480749704434857e+00; 2.94045675674751419e+03; 1.20924497824259493e+03; 3.47712000298551729e+01; 2.97100799860705900e+00; 
2969; 2.96949030639705234e+03; 1.26412325732709292e+03; 3.55511301784358906e+01; 3.00165733609422469e+00; 2.96946830549732022e+03; 1.22815883463252771e+03; 3.50419680468108794e+01; 2.97824481458327162e+00; 
2998; 2.99851092974418725e+03; 1.28950221477308401e+03; 3.59060045893384157e+01; 2.97931631274077136e+00; 2.99848793395686016e+03; 1.25316821774307255e+03; 3.53967532154688698e+01; 2.95555257443209163e+00; 
3027; 3.02757079490514707e+03; 1.31410024763426804e+03; 3.62460265520306564e+01; 2.97865394749085954e+00; 3.02754774664327215e+03; 1.27805014164849194e+03; 3.57456307157009263e+01; 2.95915255117767240e+00; 
3057; 3.05759810318013660e+03; 1.34321549649553981e+03; 3.66450237969828549e+01; 2.97695251700785235e+00; 3.05757923193672150e+03; 1.30524891453149053e+03; 3.61235851611517589e+01; 2.95795497768971494e+00; 
3087; 3.08754142307355596e+03; 1.36337163574455235e+03; 3.69198929684252874e+01; 2.99117501294886834e+00; 3.08752822801020648e+03; 1.32417411438443173e+03; 3.63853691688522645e+01; 2.96861298325343581e+00; 
3117; 3.11752793609697801e+03; 1.39413454132310426e+03; 3.73343785913278410e+01; 2.98167311934272039e+00; 3.11751653829552515e+03; 1.35344617390688290e+03; 3.67855863361744468e+01; 2.95883095763266413e+00; 
3148; 3.14860040841304863e+03; 1.42267297589206714e+03; 3.77135583793097879e+01; 3.00297173263423289e+00; 3.14858643391450914e+03; 1.38161794106912657e+03; 3.71654952386357351e+01; 2.97584144019044539e+00; 
3179; 3.17964919613628581e+03; 1.45818241511958399e+03; 3.81806359231506818e+01; 3.00731804243345779e+00; 3.17963864339115162e+03; 1.41796501623685072e+03; 3.76504601679154050e+01; 2.98038034403987151e+00; 
3210; 3.21061523438324275e+03; 1.48029135859968619e+03; 3.84696353667844733e+01; 2.99386383513123366e+00; 3.21060492786805162e+03; 1.43751835341630635e+03; 3.79097931370083003e+01; 2.96782504615151099e+00; 
3242; 3.24267069476614233e+03; 1.50874079964076668e+03; 3.88367219030062216e+01; 2.99223454951303536e+00; 3.24265393746669497e+03; 1.46601265323143184e+03; 3.82829599041282833e+01; 2.95848099912599993e+00; 
3274; 3.27455999035124523e+03; 1.53074245520309159e+03; 3.91206961340110553e+01; 3.00300991527839223e+00; 3.27457043534621835e+03; 1.48772752106641019e+03; 3.85668526662753450e+01; 2.96746166388454968e+00; 
3306; 3.30657839507871540e+03; 1.56586214532304007e+03; 3.95667487223291729e+01; 3.01508083318096087e+00; 3.30657501855492092e+03; 1.52037805165838267e+03; 3.89877853348952570e+01; 2.97452478531658704e+00; 
3339; 3.33953632964409780e+03; 1.60313979277967792e+03; 4.00356359171743392e+01; 3.00340296819259933e+00; 3.33953861134918634e+03; 1.55715086763654813e+03; 3.94570749733308048e+01; 2.97444943095900483e+00; 
3372; 3.37260550432117816e+03; 1.63934484633925376e+03; 4.04842958547666001e+01; 2.99884600723280048e+00; 3.37260794694912283e+03; 1.59270094950412386e+03; 3.99040267393051451e+01; 2.97552627542859138e+00; 
3405; 3.40564950079284017e+03; 1.67564305614453747e+03; 4.09294662176853805e+01; 2.97365549776438165e+00; 3.40564016919948290e+03; 1.62816877361647471e+03; 4.03454948787655070e+01; 2.95777326151488218e+00; 
3439; 3.43963522596589246e+03; 1.71158536476232553e+03; 4.13664338895026091e+01; 2.98791048849548480e+00; 3.43963161415972581e+03; 1.66274328358101639e+03; 4.07718572931651693e+01; 2.97173095479630955e+00; 
3473; 3.47365134296389306e+03; 1.74104099302239456e+03; 4.17206992434905075e+01; 3.00324167918560025e+00; 3.47363705340205343e+03; 1.69188840290719759e+03; 4.11276374943919194e+01; 2.99370495319006347e+00; 
3507; 3.50779593134801462e+03; 1.78196751709846376e+03; 4.22058527977780500e+01; 2.99246044482635476e+00; 3.50777694772158793e+03; 1.73146748316915114e+03; 4.16036517075973151e+01; 2.99072729360024692e+00; 
3542; 3.54273764881976376e+03; 1.82018259694617700e+03; 4.26572206216589294e+01; 2.98456839633979421e+00; 3.54269296886512257e+03; 1.76830727855183522e+03; 4.20455357048024965e+01; 2.98463150981809289e+00; 
3577; 3.57784254345890213e+03; 1.84898415976374713e+03; 4.29915605704612247e+01; 2.99944933182468532e+00; 3.57780341511825009e+03; 1.79533266905926803e+03; 4.23637485735981301e+01; 2.99599481626674224e+00; 
3612; 3.61294452335021788e+03; 1.89165157829304667e+03; 4.34828639113611004e+01; 2.97426669622042406e+00; 3.61289323085465594e+03; 1.83683927477159750e+03; 4.28490538216642207e+01; 2.96995731595325907e+00; 
3648; 3.64895992164625068e+03; 1.92568343349735892e+03; 4.38721094082611245e+01; 2.98588231069339693e+00; 3.64891074154928992e+03; 1.86837589409926113e+03; 4.32151182334334791e+01; 2.97963610354121311e+00; 
3684; 3.68506116724892854e+03; 1.97678833778523881e+03; 4.44484224900615601e+01; 3.00609920714555745e+00; 3.68501353866357931e+03; 1.91731315183789729e+03; 4.37754028104291137e+01; 2.99837567504875357e+00; 
3720; 3.72102239907477860e+03; 2.01441462001154309e+03; 4.48705841297328476e+01; 3.01793227679275899e+00; 3.72097182154378015e+03; 1.95491165921750962e+03; 4.42037014525314689e+01; 3.00432295817924233e+00; 
3757; 3.75799497181606148e+03; 2.05561969559784893e+03; 4.53280236353083836e+01; 3.03749253904153571e+00; 3.75794026140018104e+03; 1.99456733281855918e+03; 4.46506801887483249e+01; 3.01609733158969595e+00; 
3794; 3.79503716636299350e+03; 2.09788240325362358e+03; 4.57909018167271213e+01; 3.04008090349464277e+00; 3.79497390918706424e+03; 2.03773212430095714e+03; 4.51307392493884834e+01; 3.01255996307488028e+00; 
3831; 3.83210594551415898e+03; 2.14463367851606699e+03; 4.62969822238533624e+01; 3.03756271527408606e+00; 3.83204087179964336e+03; 2.08340177121793340e+03; 4.56324265968253542e+01; 3.00981598217620938e+00; 
3869; 3.87013784676211026e+03; 2.19172827835846601e+03; 4.68020681498632456e+01; 3.00925723302642201e+00; 3.87005942188236486e+03; 2.13039061528635011e+03; 4.61439946316039382e+01; 2.97831631838279032e+00; 
3907; 3.90810827514624816e+03; 2.23183710282305992e+03; 4.72293217082701489e+01; 2.98355497374775869e+00; 3.90803427754885161e+03; 2.17131415134687086e+03; 4.65858822101587933e+01; 2.95320499476526255e+00; 
3946; 3.94707692102168039e+03; 2.28740988803869868e+03; 4.78147480297840062e+01; 2.97182178295681609e+00; 3.94699793780949767e+03; 2.22398605496929986e+03; 4.71485967457960413e+01; 2.94650430836358979e+00; 
3985; 3.98611088409485001e+03; 2.34818584165098991e+03; 4.84453483647169278e+01; 2.96857278994334894e+00; 3.98603359838873757e+03; 2.28154853278185374e+03; 4.77543736965805081e+01; 2.94281357950378952e+00; 
4024; 4.02518990428125880e+03; 2.38392817825280463e+03; 4.88109855058706756e+01; 2.95865288786579406e+00; 4.02509084812281435e+03; 2.31803388025001777e+03; 4.81336050033964469e+01; 2.93832607462412065e+00; 
4064; 4.06512867559233291e+03; 2.43893293965958219e+03; 4.93726546892795142e+01; 2.97576852736293729e+00; 4.06503181121378157e+03; 2.37097057173259054e+03; 4.86816796890956383e+01; 2.95689195323501686e+00; 
4104; 4.10537368377679832e+03; 2.48766818481714427e+03; 4.98576090250880384e+01; 2.95339094150203962e+00; 4.10525678057967252e+03; 2.42024792307328789e+03; 4.91799595938002980e+01; 2.92900898594919123e+00; 
4145; 4.14632568337203975e+03; 2.53657810099295421e+03; 5.03470025382851532e+01; 2.95554068151615823e+00; 4.14621065599813210e+03; 2.47130825678111478e+03; 4.96975106905295405e+01; 2.92220818458382725e+00; 
4186; 4.18731608254828279e+03; 2.59191252471367625e+03; 5.08938154537439829e+01; 2.96997679681660776e+00; 4.18721226146437311e+03; 2.52200564567610354e+03; 5.02049406713931248e+01; 2.93867267074622163e+00; 
4227; 4.22833488238532573e+03; 2.64630490100719499e+03; 5.14249257658631933e+01; 2.94115235434351874e+00; 4.22822655750876402e+03; 2.57548963025814010e+03; 5.07344575898449364e+01; 2.91502297766655882e+00; 
4269; 4.27041940288013484e+03; 2.70578467595420989e+03; 5.19977881396706181e+01; 2.95397929850121876e+00; 4.27031456278984842e+03; 2.63331744765247277e+03; 5.12990192140551713e+01; 2.92437545675805044e+00; 
4311; 4.31250108502234070e+03; 2.77326311060401349e+03; 5.26403823538519546e+01; 2.95927405299565871e+00; 4.31240394666721750e+03; 2.69928630993033494e+03; 5.19356837221378669e+01; 2.93087600771850942e+00; 
4354; 4.35544589097376502e+03; 2.82491433986657375e+03; 5.31302525794724687e+01; 2.96607510526939899e+00; 4.35536920379901312e+03; 2.75309394823726188e+03; 5.24520660145437674e+01; 2.94093798344427260e+00; 
4397; 4.39845867774720773e+03; 2.88220212309643921e+03; 5.36663244719274815e+01; 2.94743528479093531e+00; 4.39837460440609721e+03; 2.80944699606111408e+03; 5.29863893730066735e+01; 2.92132207192393789e+00; 
4440; 4.44150644272602858e+03; 2.95039469158036536e+03; 5.42966419025485934e+01; 2.96594843986572743e+00; 4.44140197130630713e+03; 2.87573600113671819e+03; 5.36075598921735690e+01; 2.94016966040215344e+00; 
4484; 4.48541899695122538e+03; 3.02503232279837675e+03; 5.49819858721993810e+01; 2.97307840596607509e+00; 4.48532172745116532e+03; 2.94636965066227140e+03; 5.42643777003578549e+01; 2.94647216225662145e+00; 
4528; 4.52949247332807772e+03; 3.08680870554411922e+03; 5.55390063730805394e+01; 2.98103796373801933e+00; 4.52939264070986519e+03; 3.00458117931682636e+03; 5.47963660398214429e+01; 2.95023142647546210e+00; 
4573; 4.57453336486905846e+03; 3.15402008542177191e+03; 5.61397263762493139e+01; 2.96268831200113025e+00; 4.57443378578479405e+03; 3.07013413937656060e+03; 5.53902373862028341e+01; 2.93400722602321862e+00; 
4618; 4.61956182533086212e+03; 3.21878588579395591e+03; 5.67128432317575104e+01; 2.96931657253111059e+00; 4.61945572897872808e+03; 3.13540935881260657e+03; 5.59758002350401398e+01; 2.93823282816472586e+00; 
4664; 4.66569664998400458e+03; 3.29679651224689314e+03; 5.73926640876569678e+01; 2.96389259168966035e+00; 4.66558634456513664e+03; 3.21106057655439508e+03; 5.66440119295504800e+01; 2.93324110822142847e+00; 
4710; 4.71181146006511972e+03; 3.35360339882170047e+03; 5.78819662006580273e+01; 2.97131153618475663e+00; 4.71168176845959533e+03; 3.26626889689840846e+03; 5.71265310669808670e+01; 2.93946328527713341e+00; 
4757; 4.75875798771674454e+03; 3.41560089266686600e+03; 5.84166960025531381e+01; 2.98035312309013634e+00; 4.75863243449891979e+03; 3.32487890434249357e+03; 5.76386507644767860e+01; 2.95033952883247030e+00; 
4804; 4.80588562103525965e+03; 3.49689903544258777e+03; 5.91045130997115322e+01; 2.97793282483439414e+00; 4.80574879432226044e+03; 3.40346771494925679e+03; 5.83130297049267199e+01; 2.94375696753888239e+00; 
4852; 4.85383922314963002e+03; 3.56973301451564112e+03; 5.97189272569558156e+01; 2.98407653689930585e+00; 4.85373140352004793e+03; 3.47826835194337127e+03; 5.89514257146854845e+01; 2.94948998587076439e+00; 
4900; 4.90171723163018214e+03; 3.65845970829074986e+03; 6.04608205685231752e+01; 2.96887913196196829e+00; 4.90159844772692304e+03; 3.56257546440522810e+03; 5.96659067581272495e+01; 2.94350461689355347e+00; 
4948; 4.94957936788234565e+03; 3.74418968615948461e+03; 6.11693982580479982e+01; 2.96772021607587977e+00; 4.94947345839839818e+03; 3.64605926887322448e+03; 6.03646269699524680e+01; 2.94754089728184532e+00; 
4997; 4.99864291890002823e+03; 3.82971238064964245e+03; 6.18628579855275404e+01; 2.95268221501725492e+00; 4.99853030667227904e+03; 3.73405222487842229e+03; 6.10877269700483083e+01; 2.93131879754382974e+00; 
5046; 5.04760957927825166e+03; 3.90815425935032818e+03; 6.24945078698702474e+01; 2.94647613475860704e+00; 5.04748730327879548e+03; 3.81136005011040515e+03; 6.17182953350733996e+01; 2.92702248453623959e+00; 
5096; 5.09769662120913745e+03; 4.00386198335588278e+03; 6.32533276581441797e+01; 2.93335574202507399e+00; 5.09759422256482230e+03; 3.90762581039685529e+03; 6.24906734226051555e+01; 2.91520083766630123e+00; 
5146; 5.14754633799428302e+03; 4.11552547915613468e+03; 6.41337221589673590e+01; 2.94747392747080772e+00; 5.14745600560667845e+03; 4.01854651423806399e+03; 6.33752835252941864e+01; 2.92456222245812336e+00; 
5197; 5.19870947887157217e+03; 4.19621621691197561e+03; 6.47556476216528552e+01; 2.94203354824590813e+00; 5.19859762996513291e+03; 4.10042323572309942e+03; 6.40146140675521593e+01; 2.91820025640673819e+00; 
