name=GeneralizedHyperLogLog;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
26624; 2.67171272939621376e+04; 3.03896712137584109e+06; 1.74077408887400816e+03; 3.07997577116974952e+00; 2.67094823683606155e+04; 3.02179986701639928e+06; 1.73622942945794648e+03; 3.08076265316509801e+00; 
26890; 2.69857291766561284e+04; 3.08607053519262606e+06; 1.75411130203569883e+03; 3.07776529881101180e+00; 2.69781208005933695e+04; 3.06829629867706168e+06; 1.74943734474253870e+03; 3.07539363264456611e+00; 
27158; 2.72567896236799461e+04; 3.13894831182840932e+06; 1.76895136227132457e+03; 3.05062243452829440e+00; 2.72491719813928321e+04; 3.12260990691735363e+06; 1.76473725430338436e+03; 3.04997653193282048e+00; 
27429; 2.75316908418322382e+04; 3.20955174671907444e+06; 1.78857662338601199e+03; 3.05843337680279426e+00; 2.75241685710864076e+04; 3.19362724088731408e+06; 1.78453640589501424e+03; 3.05631525266903425e+00; 
27703; 2.78028946531702059e+04; 3.26043001314913156e+06; 1.80290073809323417e+03; 3.07059280272769763e+00; 2.77956031755910772e+04; 3.24714476376688061e+06; 1.79960257157998808e+03; 3.06991628828895236e+00; 
27980; 2.80762319476958146e+04; 3.32007154103599302e+06; 1.81956339633404355e+03; 3.05873319900958318e+00; 2.80690012133479941e+04; 3.30850410501571931e+06; 1.81675064030215026e+03; 3.06161314102889959e+00; 
28259; 2.83569414809745140e+04; 3.39330221755528776e+06; 1.83948625541476758e+03; 3.05722964879024106e+00; 2.83494453748218657e+04; 3.38251154491656041e+06; 1.83693526807285411e+03; 3.06188502180310751e+00; 
28541; 2.86374629885429204e+04; 3.45579691646512132e+06; 1.85647294844458406e+03; 3.04195401737241156e+00; 2.86299484040541720e+04; 3.44362880090856040e+06; 1.85356871529619889e+03; 3.04846930110779635e+00; 
28826; 2.89253769692770366e+04; 3.52837961645633774e+06; 1.87576753208750392e+03; 3.05904070787633930e+00; 2.89174197687170490e+04; 3.51447319597045891e+06; 1.87246244871778822e+03; 3.06169518619264869e+00; 
29114; 2.92138413118635945e+04; 3.60548395363814384e+06; 1.89618450212089283e+03; 3.07387297090796574e+00; 2.92058888320503102e+04; 3.59115928755418258e+06; 1.89280631077208386e+03; 3.07862210435709116e+00; 
29405; 2.95102947181192394e+04; 3.69229242870299239e+06; 1.91864677599582615e+03; 3.08903227479628795e+00; 2.95021186866687603e+04; 3.67710724176290911e+06; 1.91511754272750045e+03; 3.09534527622986522e+00; 
29699; 2.98098138272000506e+04; 3.76682768276444916e+06; 1.93766560026898878e+03; 3.09026471009000581e+00; 2.98011562226367241e+04; 3.75077500495198509e+06; 1.93399563368912413e+03; 3.09520136299246040e+00; 
29995; 3.01071397221776970e+04; 3.84617044003862375e+06; 1.95795687458853831e+03; 3.08867624661520246e+00; 3.00983003642685762e+04; 3.83057681862715678e+06; 1.95445794361740468e+03; 3.09106937342404953e+00; 
30294; 3.04054454083646051e+04; 3.92956687239690777e+06; 1.97917831267203997e+03; 3.10530448322990171e+00; 3.03967589072028386e+04; 3.91311423900952376e+06; 1.97548850819234303e+03; 3.10863684053385203e+00; 
30596; 3.07090081139640279e+04; 4.01265083072113106e+06; 1.99996999899983848e+03; 3.09633221399052694e+00; 3.07003427048226877e+04; 3.99560009594306862e+06; 1.99617451539021408e+03; 3.09969441997387474e+00; 
30901; 3.10104029686955437e+04; 4.08672133971164608e+06; 2.01860157786330683e+03; 3.08249417916443180e+00; 3.10020254975493262e+04; 4.07198434068077477e+06; 2.01538536997908022e+03; 3.08936636358698946e+00; 
31210; 3.13196780849811184e+04; 4.16772843372025294e+06; 2.03855320053098922e+03; 3.08652168448690345e+00; 3.13117311515029978e+04; 4.15325920541198272e+06; 2.03541395746070748e+03; 3.09353303418880676e+00; 
31522; 3.16323426588159964e+04; 4.26175423290311825e+06; 2.06145063742708589e+03; 3.12634997552130534e+00; 3.16237796208580912e+04; 4.24592436026493926e+06; 2.05804889860345475e+03; 3.13079779579856465e+00; 
31837; 3.19529586409278709e+04; 4.33491041033590212e+06; 2.07881312385938827e+03; 3.09611670953580065e+00; 3.19440540156205716e+04; 4.31861521256929170e+06; 2.07536855770458442e+03; 3.10405973683529446e+00; 
32155; 3.22704170336604002e+04; 4.41584780468992703e+06; 2.09821989148681359e+03; 3.11817457805582210e+00; 3.22616462417912735e+04; 4.39811665697359387e+06; 2.09445535547678537e+03; 3.12872666523041199e+00; 
32476; 3.25922048898903959e+04; 4.50221811542394478e+06; 2.11865866504954056e+03; 3.13562475391133022e+00; 3.25828288556767948e+04; 4.48453056201014295e+06; 2.11497474159974945e+03; 3.14431531274038756e+00; 
32800; 3.29159401741937545e+04; 4.59267706235523243e+06; 2.13991470352515898e+03; 3.16349215743241041e+00; 3.29065042434491479e+04; 4.57639354312243219e+06; 2.13659785389056651e+03; 3.17354459237372843e+00; 
33128; 3.32490490207960902e+04; 4.68325780180246942e+06; 2.16069547515766089e+03; 3.16451416714252476e+00; 3.32395434898515305e+04; 4.66579033952819556e+06; 2.15716211477021625e+03; 3.17705761064631886e+00; 
33459; 3.35823438929356780e+04; 4.76344176853098255e+06; 2.17904292124006315e+03; 3.18712711776412894e+00; 3.35726848611384194e+04; 4.74427686228635907e+06; 2.17516726130066991e+03; 3.19923338240167832e+00; 
33793; 3.39246564562029671e+04; 4.86247689028814714e+06; 2.20116865955979529e+03; 3.20660540741579014e+00; 3.39147480968601230e+04; 4.84401726575772464e+06; 2.19754287026867405e+03; 3.21948064338803697e+00; 
34130; 3.42612776119671544e+04; 4.95198786537545733e+06; 2.22143063226643199e+03; 3.19507464542979269e+00; 3.42512715207028377e+04; 4.93133952204083744e+06; 2.21734813241115535e+03; 3.20593446072170352e+00; 
34471; 3.46078618813175199e+04; 5.05488731774301548e+06; 2.24413817381756644e+03; 3.17368997479412629e+00; 3.45972797258686551e+04; 5.03382425256983284e+06; 2.24006198204521843e+03; 3.18224110238071756e+00; 
34815; 3.49533307586392039e+04; 5.14687498734639212e+06; 2.26445127758597073e+03; 3.19101503376863516e+00; 3.49430952208876697e+04; 5.12538199833984394e+06; 2.26030387619133080e+03; 3.20010218131113433e+00; 
35163; 3.53013599543016026e+04; 5.25836518962836731e+06; 2.28893462394057951e+03; 3.16020347760203002e+00; 3.52906568114234178e+04; 5.23587710878485255e+06; 2.28464020083733521e+03; 3.17045360026362344e+00; 
35514; 3.56599706307434535e+04; 5.36323941185674816e+06; 2.31126199008617914e+03; 3.17413332955467853e+00; 3.56490008413952964e+04; 5.33947591393283010e+06; 2.30678362374009066e+03; 3.17918862280096626e+00; 
35869; 3.60178703310562705e+04; 5.48943110199904628e+06; 2.33821913569499475e+03; 3.17568543914907853e+00; 3.60064927724779118e+04; 5.46181679190487973e+06; 2.33300504273377555e+03; 3.17840211814864348e+00; 
36227; 3.63808895916405818e+04; 5.60184965377134178e+06; 2.36181448199388433e+03; 3.18420926561854012e+00; 3.63696385863915348e+04; 5.57219472565650381e+06; 2.35623618496294603e+03; 3.18481412200876068e+00; 
36589; 3.67439596762522560e+04; 5.69437001883044094e+06; 2.38125125040728244e+03; 3.19482063583745335e+00; 3.67331920699491748e+04; 5.66665470743313618e+06; 2.37610255553015486e+03; 3.19782734437007932e+00; 
36954; 3.71121684392000971e+04; 5.80745294009673037e+06; 2.40466955836716397e+03; 3.18430500469536115e+00; 3.71010302072623163e+04; 5.77824532360334694e+06; 2.39929728082114707e+03; 3.18493112833492242e+00; 
37323; 3.74810335085999977e+04; 5.94526322474767268e+06; 2.43316432550437730e+03; 3.16994064025420785e+00; 3.74699567903349889e+04; 5.91365650706886128e+06; 2.42735662992550942e+03; 3.17533814496449729e+00; 
37696; 3.78537238044697151e+04; 6.05078776404470485e+06; 2.45477309858737681e+03; 3.18106329012660138e+00; 3.78428281798264143e+04; 6.01915145655103121e+06; 2.44899835487079736e+03; 3.18988833038164721e+00; 
38072; 3.82273660624374825e+04; 6.17072584065714292e+06; 2.47923117665533391e+03; 3.18393770055753000e+00; 3.82164877039144267e+04; 6.14000464186348673e+06; 2.47368711547782823e+03; 3.19355051518381972e+00; 
38452; 3.86078300116364990e+04; 6.27123251336776372e+06; 2.49938982970667757e+03; 3.19119736901073603e+00; 3.85967323963727977e+04; 6.23772880343406182e+06; 2.49334741600006919e+03; 3.19723947874494030e+00; 
38836; 3.89868351322175586e+04; 6.37102516609962564e+06; 2.51957812520044172e+03; 3.17532425504173554e+00; 3.89758112464103615e+04; 6.33880691377837770e+06; 2.51381378171802589e+03; 3.18339713448333050e+00; 
39224; 3.93719900696746627e+04; 6.47934512547631189e+06; 2.54115014604687349e+03; 3.19306710456966769e+00; 3.93615210933996350e+04; 6.44783733873829246e+06; 2.53553254516845072e+03; 3.19925233060116954e+00; 
39616; 3.97661065587506309e+04; 6.61380303042707965e+06; 2.56734708433570950e+03; 3.18528950772726738e+00; 3.97552394371100163e+04; 6.58142522622148320e+06; 2.56164743971038706e+03; 3.19403738532107750e+00; 
40012; 4.01681015548583164e+04; 6.72538477208921872e+06; 2.58863227915053130e+03; 3.14060697798296307e+00; 4.01570964495475200e+04; 6.69338425486814696e+06; 2.58308561127905068e+03; 3.15199043545324331e+00; 
40412; 4.05601787493463489e+04; 6.85105134457316529e+06; 2.61325360476462765e+03; 3.14217853782969492e+00; 4.05494838313133514e+04; 6.81913905560152885e+06; 2.60772645262668766e+03; 3.15060563349166189e+00; 
40816; 4.09682609774687007e+04; 6.97441368167575262e+06; 2.63651859018973710e+03; 3.17508847876323719e+00; 4.09566360224012824e+04; 6.94413305542746559e+06; 2.63141683597078872e+03; 3.18160971034052587e+00; 
41224; 4.13783803242399954e+04; 7.12908295309972949e+06; 2.66556741962895057e+03; 3.18477791948551836e+00; 4.13663151679922375e+04; 7.09650343999654241e+06; 2.66012214624740363e+03; 3.19081135209470323e+00; 
41636; 4.17916529956901359e+04; 7.26938969785754196e+06; 2.69168383039133823e+03; 3.14889223923712702e+00; 4.17786960056434036e+04; 7.23322186945363320e+06; 2.68567677121186398e+03; 3.15752026736276514e+00; 
42052; 4.22066517270116310e+04; 7.38582313784854300e+06; 2.71328324750308366e+03; 3.15539135417399574e+00; 4.21937969227838912e+04; 7.35006300768105965e+06; 2.70738926650196663e+03; 3.16266153594142185e+00; 
42472; 4.26335693178138972e+04; 7.53662213637015224e+06; 2.74053233732268018e+03; 3.14881843838510500e+00; 4.26204994159523485e+04; 7.49925453668519109e+06; 2.73444737746897317e+03; 3.15336954349459386e+00; 
42896; 4.30624775561310744e+04; 7.68938149463404994e+06; 2.76797158907722132e+03; 3.15434875469029086e+00; 4.30492465858475844e+04; 7.64898178821986262e+06; 2.76143029463825587e+03; 3.15571212245059973e+00; 
43324; 4.34909188757138763e+04; 7.85338610450295731e+06; 2.79741384021622935e+03; 3.11801720574447572e+00; 4.34775286109380759e+04; 7.81360880483987555e+06; 2.79106391371880181e+03; 3.12143247598253470e+00; 
43757; 4.39220982680115776e+04; 8.01166283555355389e+06; 2.82566901767583113e+03; 3.11711155322015454e+00; 4.39089044767070300e+04; 7.96769090937825944e+06; 2.81861950950010169e+03; 3.11949326312628683e+00; 
44194; 4.43536460922609185e+04; 8.13738364468762372e+06; 2.84813917671053741e+03; 3.10626371741627016e+00; 4.43406974308641074e+04; 8.09278097001535911e+06; 2.84099645085896100e+03; 3.11058877164137249e+00; 
44635; 4.47953983639548751e+04; 8.32659311783393845e+06; 2.88112226097306893e+03; 3.08292481922067241e+00; 4.47829060868198649e+04; 8.28132985925523192e+06; 2.87392652110956033e+03; 3.08730019537992506e+00; 
45081; 4.52483638030816437e+04; 8.53130588080411591e+06; 2.91604102135448329e+03; 3.06368002471258283e+00; 4.52352275928445306e+04; 8.48315062908357009e+06; 2.90849866403422993e+03; 3.06851462241574913e+00; 
45531; 4.57013449235973821e+04; 8.69554816271092556e+06; 2.94389720773596127e+03; 3.08844996284350470e+00; 4.56880102379050950e+04; 8.64926531466194987e+06; 2.93676916012390484e+03; 3.09368084484486783e+00; 
45986; 4.61539791881191122e+04; 8.83296545219037868e+06; 2.96727963706646369e+03; 3.08948309103448304e+00; 4.61408526901029691e+04; 8.78778099876212329e+06; 2.96037187581729404e+03; 3.09534041714110009e+00; 
46445; 4.66139051196793444e+04; 8.97434938654070348e+06; 2.99095644352885984e+03; 3.08730488479760412e+00; 4.66005764275606707e+04; 8.92848221468688175e+06; 2.98400371814017626e+03; 3.08969062094108216e+00; 
46909; 4.70878364298938322e+04; 9.19584792641495913e+06; 3.02718771432460426e+03; 3.08506718011842462e+00; 4.70740067643113071e+04; 9.14144772934656963e+06; 3.01897673013194753e+03; 3.08938395367486995e+00; 
47378; 4.75687213282719458e+04; 9.38728918705277331e+06; 3.05792651350468805e+03; 3.08832602150026991e+00; 4.75543954582892911e+04; 9.33042134223703481e+06; 3.04947634595383170e+03; 3.09354853281717723e+00; 
47851; 4.80442291627491140e+04; 9.56349539121738821e+06; 3.08644745328359386e+03; 3.06764494619792494e+00; 4.80294678924273903e+04; 9.50673240661652759e+06; 3.07812956484763299e+03; 3.07235478623153968e+00; 
48329; 4.85207752075012249e+04; 9.78299764366301335e+06; 3.12189364223876919e+03; 3.06810283960533958e+00; 4.85060826995600364e+04; 9.72800671848549694e+06; 3.11394419282074205e+03; 3.07448299670242342e+00; 
48812; 4.90083792030761688e+04; 9.95795581544267386e+06; 3.14950647309095393e+03; 3.05299843196609144e+00; 4.89937206274332857e+04; 9.90419522097145207e+06; 3.14184226760935871e+03; 3.05907413217015201e+00; 
49300; 4.94911602980007374e+04; 1.01311495719635040e+07; 3.17720117594586873e+03; 3.05559820605440091e+00; 4.94763787597754708e+04; 1.00740462464581840e+07; 3.16905928937252474e+03; 3.06265511426757664e+00; 
49793; 4.99882417921739543e+04; 1.03286100095115211e+07; 3.20787946346182935e+03; 3.05718917369269105e+00; 4.99731237498856935e+04; 1.02723177439474277e+07; 3.19998018410653367e+03; 3.06669994092362819e+00; 
50290; 5.04850069914955166e+04; 1.05063587535057086e+07; 3.23548003034689191e+03; 3.06963405883668949e+00; 5.04701880487719609e+04; 1.04589673875025455e+07; 3.22900908245585833e+03; 3.08108885536208854e+00; 
50792; 5.09955217932499654e+04; 1.07613952311433572e+07; 3.27413715516252159e+03; 3.07020554522801170e+00; 5.09796903480934634e+04; 1.07111757789310310e+07; 3.26740694009231947e+03; 3.08424525700930818e+00; 
51299; 5.15024322283039364e+04; 1.10343826307583917e+07; 3.31556902495568920e+03; 3.06824107721476347e+00; 5.14867562195924911e+04; 1.09812984188803490e+07; 3.30848092345786654e+03; 3.08111773239982556e+00; 
51811; 5.20214463959966452e+04; 1.12329471708027199e+07; 3.34494536356198478e+03; 3.06373413254842797e+00; 5.20051002088464083e+04; 1.11808776630558651e+07; 3.33814361164729280e+03; 3.07293050060363404e+00; 
52329; 5.25400772741154797e+04; 1.14968113517517839e+07; 3.38411845775288521e+03; 3.05162761583971553e+00; 5.25239215513850359e+04; 1.14413214233532939e+07; 3.37688125526483464e+03; 3.05937946955509199e+00; 
52852; 5.30653807886065697e+04; 1.17103576338767204e+07; 3.41538083863724341e+03; 3.06858906886635330e+00; 5.30484157335659329e+04; 1.16532300996180791e+07; 3.40802742935351898e+03; 3.07691195257625072e+00; 
53380; 5.35954009739674293e+04; 1.18827908346722201e+07; 3.44040597242331842e+03; 3.04233740522971496e+00; 5.35784678777669687e+04; 1.18343813715643343e+07; 3.43438376904198412e+03; 3.05104783672125013e+00; 
53913; 5.41338123975033159e+04; 1.21441701487779059e+07; 3.47784588989890381e+03; 3.03561457986303962e+00; 5.41166990794203521e+04; 1.20998294929821976e+07; 3.47251150869588901e+03; 3.04598495869258246e+00; 
54452; 5.46846614898682383e+04; 1.23879713517073542e+07; 3.51195671710792840e+03; 3.07093819135452240e+00; 5.46670902819644907e+04; 1.23419560285824556e+07; 3.50652138153853775e+03; 3.07811727531612389e+00; 
54996; 5.52308340009922831e+04; 1.26591090444945283e+07; 3.55020591465797406e+03; 3.08938419729565705e+00; 5.52132135061841691e+04; 1.26108221957255043e+07; 3.54452260374464413e+03; 3.09423867360401816e+00; 
55545; 5.57956510905316027e+04; 1.29165691483205073e+07; 3.58521173421261210e+03; 3.08804737786600070e+00; 5.57774415440552475e+04; 1.28654211058097817e+07; 3.57930049512568667e+03; 3.09341168372596176e+00; 
56100; 5.63521722759089607e+04; 1.31552412693537213e+07; 3.61823857873087127e+03; 3.10435275144291323e+00; 5.63337275871559468e+04; 1.31049769080110770e+07; 3.61252658440232108e+03; 3.10971408489354362e+00; 
56660; 5.69155319875177884e+04; 1.34408454618015289e+07; 3.65725974811150581e+03; 3.11862965613480725e+00; 5.68971368164889573e+04; 1.33889387693019006e+07; 3.65139766384973291e+03; 3.12299784051645934e+00; 
57226; 5.74855064416955356e+04; 1.36611281179837696e+07; 3.68697498292332102e+03; 3.11597114205685655e+00; 5.74655586194984935e+04; 1.36052637419402115e+07; 3.68074386636237614e+03; 3.11662634553232465e+00; 
57798; 5.80575166186979041e+04; 1.39469987429159060e+07; 3.72554021150430344e+03; 3.12415701240630916e+00; 5.80375204013138282e+04; 1.38937214992134757e+07; 3.71972465063853269e+03; 3.13007937770889999e+00; 
58375; 5.86225603018618931e+04; 1.42181632188499998e+07; 3.76256257300686366e+03; 3.15552910487122595e+00; 5.86030189803604007e+04; 1.41664984743927103e+07; 3.75692771010944216e+03; 3.15652580434898988e+00; 
58958; 5.91969523259765992e+04; 1.44622041437392887e+07; 3.79540589787832687e+03; 3.17580037282987160e+00; 5.91770552784193424e+04; 1.44096642309233770e+07; 3.78968059550142380e+03; 3.17292579651050133e+00; 
59547; 5.97921261783639056e+04; 1.47183044948593285e+07; 3.82860518355444401e+03; 3.16927705037100438e+00; 5.97713884470505946e+04; 1.46675283767344095e+07; 3.82324184450376833e+03; 3.16907431254547411e+00; 
60142; 6.03860673573612949e+04; 1.49564660367303919e+07; 3.85964987554585059e+03; 3.14836727279334916e+00; 6.03647586692306650e+04; 1.49074392023785282e+07; 3.85458399540872961e+03; 3.14571228803763692e+00; 
60743; 6.09895325708004239e+04; 1.53083020887765139e+07; 3.90480777763909691e+03; 3.13191772632877674e+00; 6.09684092903513083e+04; 1.52532258709394187e+07; 3.89902763811220166e+03; 3.13061420875549068e+00; 
61350; 6.15926547650389330e+04; 1.56848058409698587e+07; 3.95296401526421869e+03; 3.12264446523486194e+00; 6.15719606817164095e+04; 1.56298530453888848e+07; 3.94722516474052463e+03; 3.12468101706242374e+00; 
61963; 6.22200036402563564e+04; 1.59624672852535062e+07; 3.98703102748757419e+03; 3.09376539893640778e+00; 6.21988688988333961e+04; 1.59079713144252077e+07; 3.98149936292705161e+03; 3.09925121780370727e+00; 
62582; 6.28399478601850424e+04; 1.63110040663653687e+07; 4.03044252753854971e+03; 3.09886837316495267e+00; 6.28185934949604416e+04; 1.62521968986204136e+07; 4.02445280960815217e+03; 3.10742629194643838e+00; 
63207; 6.34649330724266401e+04; 1.67094342965603303e+07; 4.07957164745379896e+03; 3.07865060716505567e+00; 6.34430705174669129e+04; 1.66560051254557855e+07; 4.07434360802309175e+03; 3.09088969342936304e+00; 
63839; 6.41022821802654289e+04; 1.70911754489230737e+07; 4.12575543900479261e+03; 3.09832729123966599e+00; 6.40808854416618196e+04; 1.70272545292650834e+07; 4.11931377323665674e+03; 3.11293893456932613e+00; 
64477; 6.47374556966289965e+04; 1.73819194061758816e+07; 4.16101937465681749e+03; 3.08583346649515722e+00; 6.47159085537274223e+04; 1.73220778329441324e+07; 4.15511739135007520e+03; 3.09910674015422627e+00; 
