name=SetSketch2;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1592d0e8b64ff10d;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
110;1.09941744989566743e+02; 7.12521853921686255e+00; 1.09941744989566743e+02; 7.12521853921686255e+00; 1.09927487468207971e+02; 6.59419202095317480e+00; 1.09927487468207971e+02; 6.59419202095317480e+00; 
111;1.10938947440758369e+02; 7.23773709780139818e+00; 1.10938947440758369e+02; 7.23773709780139818e+00; 1.10924033800711115e+02; 6.70595741450258931e+00; 1.10924033800711115e+02; 6.70595741450258931e+00; 
112;1.11965479048224807e+02; 7.41387351592111798e+00; 1.11965479048224807e+02; 7.41387351592111798e+00; 1.11948387705951248e+02; 6.86101208781902194e+00; 1.11948387705951248e+02; 6.86101208781902194e+00; 
113;1.12965180251455763e+02; 7.57202851188136083e+00; 1.12965180251455763e+02; 7.57202851188136083e+00; 1.12946509249974255e+02; 7.01888255111940929e+00; 1.12946509249974255e+02; 7.01888255111940929e+00; 
114;1.13971057266666151e+02; 7.69767177470409880e+00; 1.13971057266666151e+02; 7.69767177470409880e+00; 1.13952724992472611e+02; 7.13973252946273895e+00; 1.13952724992472611e+02; 7.13973252946273895e+00; 
115;1.14976033157915012e+02; 7.83200950743735991e+00; 1.14976033157915012e+02; 7.83200950743735991e+00; 1.14957709454025633e+02; 7.26851518202335800e+00; 1.14957709454025633e+02; 7.26851518202335800e+00; 
116;1.15970176845721582e+02; 8.08140125355982342e+00; 1.15970176845721582e+02; 8.08140125355982342e+00; 1.15950619499438176e+02; 7.49117774183263130e+00; 1.15950619499438176e+02; 7.49117774183263130e+00; 
117;1.16974618847747280e+02; 8.26759216166202293e+00; 1.16974618847747280e+02; 8.26759216166202293e+00; 1.16952691101706066e+02; 7.66756629824283387e+00; 1.16952691101706066e+02; 7.66756629824283387e+00; 
118;1.17960569839718232e+02; 8.49262670458069202e+00; 1.17960569839718232e+02; 8.49262670458069202e+00; 1.17939194419613330e+02; 7.86724679224379475e+00; 1.17939194419613330e+02; 7.86724679224379475e+00; 
119;1.18940157087144229e+02; 8.66914627442608143e+00; 1.18940157087144229e+02; 8.66914627442608143e+00; 1.18919171687441903e+02; 8.02738532982912290e+00; 1.18919171687441903e+02; 8.02738532982912290e+00; 
120;1.19940424682939778e+02; 8.95328240501918771e+00; 1.19940424682939778e+02; 8.95328240501918771e+00; 1.19917890228989322e+02; 8.28079142768583587e+00; 1.19917890228989322e+02; 8.28079142768583587e+00; 
121;1.20938659670308951e+02; 9.04774639307479411e+00; 1.20938659670308951e+02; 9.04774639307479411e+00; 1.20916525176012144e+02; 8.36472129935172859e+00; 1.20916525176012144e+02; 8.36472129935172859e+00; 
